id,parametertype_id,spec_id,text,column,operator,value,linker,operator2,value2,color,show,DDF_type,inverse,regex_filter,u_created,u_modified,translations,DDF_unit,name,DDF_target_value,DDF_custom_color
81659,11033,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Phorate sulfone,0.01,
81660,11038,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,"Propoxycarbazone, 2-hydroxy",0.01,
81661,11049,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Picoxystrobin,0.01,
81662,11052,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Prothoat,0.01,
81663,11053,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Pydiflumetofen,0.01,
81664,11059,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Pyflubumide,0.01,
81665,11060,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,"Pyflubumide, -des(2-methyl-1oxopropyl)",0.01,
81666,11062,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Pymetrozine,0.01,
81667,11074,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Spirodiclofen,0.01,
81668,11105,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Quizalofop-P-Tefuryl,0.01,
81669,11117,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Tefluthrin,0.01,
81670,11134,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Tetraconazole,0.01,
81671,11135,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Trichloronate,0.01,
81672,11136,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Tetradifone,0.01,
81673,11138,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Tridemorph,0.01,
81674,11144,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Trifloxysulfuron,0.01,
81675,11145,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Thiabendazole,0.01,
81676,11146,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Triflumizole,0.01,
81677,11147,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Thiacloprid,0.01,
81678,11152,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Triforin,0.01,
81679,11160,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Uniconazole,0.01,
81680,11164,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Thiophanate-methyl,0.01,
81681,11165,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Vinclozolin,0.01,
81682,11177,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Triazamate,0.01,
81683,10506,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,4-Bromophenylurea,0.01,
81684,10507,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Benfluralin,0.01,
81685,10516,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Acibenzolar-S-Methyl,0.01,
81686,10517,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Bensulfuron-methyl,0.01,
81687,10519,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Benthiavalicarb isopropyl,0.01,
81688,10536,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Amidosulfuron,0.01,
81689,10567,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Bromophos-ethyl,0.01,
81690,10586,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Butocarboxim,0.01,
81691,10587,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Chlorfenvinphos,0.01,
81692,10588,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Butoxycarboxim,0.01,
81693,10589,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Chlorfluazuron,0.01,
81694,10592,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Buturon,0.01,
81695,10593,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,"Chloridazon, desphenyl-",0.01,
81696,10594,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Butylate,0.01,
81697,10595,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Chlormephos,0.01,
81698,10603,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Carbaryl,0.01,
81699,10605,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Carbendazim,0.01,
81700,10606,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Chlorosulfuron,0.01,
81701,10609,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,"Carbofuran, 3-hydroxy-",0.01,
81702,10611,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Carbophenothione ethyl,0.01,
81703,10616,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Carbosulfan,0.01,
81704,10621,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Chromafenocide,0.01,
81705,10644,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Criminologist,0.01,
81706,10646,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Diazinon,0.01,
81707,10655,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Dichlofluanid,0.01,
81708,10656,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Cyazofamide,0.01,
81709,10667,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Cyfluthrin,0.01,
81710,10668,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Dicofol,0.01,
81711,10669,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Cymoxanil,0.01,
81712,10670,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Cypermethrin,0.01,
81713,10693,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Demeton-S-Methyl,0.01,
81714,10694,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Diflovidazine,0.01,
81715,10704,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Dimefuron,0.01,
81716,10712,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Dimethylaminosulfotoluidide,0.01,
81717,10720,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,"Ethofumesate, 2-keto/open ring 2-keto",0.01,
81718,10721,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Dimethylvinphos,0.01,
81719,10730,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Etoxazole,0.01,
81720,10733,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Dinotefuran,0.01,
81721,10734,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Etrimfos,0.01,
81722,10741,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Famoxadone,0.01,
81723,10751,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Fenarimol,0.01,
81724,10752,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Ditalimfos,0.01,
81725,10753,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Fenazaquin,0.01,
81726,10764,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Edifenphos,0.01,
81727,10768,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Endosulfan-alpha,0.01,
81728,10779,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Fenpiclonil,0.01,
81729,10780,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Fluopicolide,0.01,
81730,10785,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Fenpropidin,0.01,
81731,10786,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Fluoroglycofen-ethyl,0.01,
81732,10796,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Fensulfothion,0.01,
81733,10803,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Flurprimidol,0.01,
81734,10805,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Flusilazole,0.01,
81735,10807,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Fluthiacet methyl,0.01,
81736,10808,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Fenthion sulfoxide,0.01,
81737,10809,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Flutolanil,0.01,
81738,10810,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Fenuron,0.01,
81739,10813,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Fluxametamide,0.01,
81740,10817,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Fipronil sulphide,0.01,
81741,10820,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Foramsulfuron,0.01,
81742,10824,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Flazasulfuron,0.01,
81743,10834,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Flubendiamide,0.01,
81744,10835,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Genit,0.01,
81745,10836,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Fluchloralin,0.01,
81746,10837,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,HCH-alpha,0.01,
81747,10843,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Halfenprox,0.01,
81748,10859,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,"Heptachlor epoxide, trans",0.01,
81749,10861,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Isoprothiolane,0.01,
81750,10872,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,"Isoxaflutole, diketonitrile-",0.01,
81751,10875,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Icaridine,0.01,
81752,10880,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Lactofen,0.01,
81753,10881,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Imibenconazole,0.01,
81754,10882,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Lambda-cyhalothrin,0.01,
81755,10883,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Imidacloprid,0.01,
81756,10890,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Inpyrfluxam,0.01,
81757,10891,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Iodine fenphos,0.01,
81758,10900,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Iprodione,0.01,
81759,10904,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Isazofos,0.01,
81760,10906,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Isobenzan,0.01,
81761,10907,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Mecarbam,0.01,
81762,10928,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Napropamide,0.01,
81763,10937,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Methacrifos,0.01,
81764,10940,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Nitrothal Isopropyl,0.01,
81765,10954,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Omethoat,0.01,
81766,10959,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Oxamyl,0.01,
81767,10963,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Oxycarboxin,0.01,
81768,10964,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Metolcarb,0.01,
81769,10967,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Metoxuron,0.01,
81770,10968,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Oxyfluorfen,0.01,
81771,10978,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Milbemectin-A4,0.01,
81772,10987,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Pebulat,0.01,
81773,10988,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Penconazole,0.01,
81774,10991,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Pirimiphos ethyl,0.01,
81775,10993,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Pirimiphos-methyl,0.01,
81776,11015,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Propamocarb,0.01,
81777,11016,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Phenkapton,0.01,
81778,11024,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Propazine,0.01,
81779,11025,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,"Phenylphenol, ortho",0.01,
81780,11026,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Propetamphos,0.01,
81781,11043,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Phosphamidon,0.01,
81782,11061,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Silafluofen,0.01,
81783,11065,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Pyraclostrobin,0.01,
81784,11067,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Pyraflufen ethyl,0.01,
81785,11068,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Simeconazole,0.01,
81786,11082,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,"Spirotetramat, -ketohydroxy",0.01,
81787,11106,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Tebufenocide,0.01,
81788,11107,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Tebufenpyrad,0.01,
81789,11108,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Tebupirimfos,0.01,
81790,11115,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Teflubenzuron,0.01,
81791,11119,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Tepraloxydim,0.01,
81792,11120,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Sethoxydim,0.01,
81793,11121,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Terbacil,0.01,
81794,11127,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,"Trichlorobenzene, 1,2,3",0.01,
81795,11128,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Terbuthylazine,0.01,
81796,11130,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Terbutryn,0.01,
81797,11137,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Tricyclazole,0.01,
81798,11139,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Tetramethrin,0.01,
81799,11149,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Thiamethoxam,0.01,
81800,11150,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Trifluralin,0.01,
81801,11151,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Thifensulfuron-methyl,0.01,
81802,11157,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Thiofanox,0.01,
81803,11161,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Thionazine,0.01,
81804,11166,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Tioxazafen,0.01,
81805,11174,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Triadimenol,0.01,
81806,11183,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Clothianidin,0.01,
81807,11184,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,"Spirotetramat, -enol glucoside",0.01,
81808,11242,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,"Benzyladenin, 6-",0.01,
81809,11426,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Prothioconazole (Prothioconazole-Desthio),0.01,
81810,10905,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,"Matrine, qualitative",0.01,
81811,5369,1205,,0,=,negativ,OR,=,nicht nachw.,green,1,perfect,0,,1765133244,1765133244,,mg/kg,"Pesticides GC-MS/MS, QuEChERS",0.01,
81812,5370,1205,,0,=,negativ,OR,=,nicht nachw.,green,1,perfect,0,,1765133244,1765133244,,mg/kg,"Pesticides LC-MS/MS, QuEChERS",0.01,
81813,10501,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,"2,3,4,5-Tetrachloroanisole",0.01,
81814,10508,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Abamectin,0.01,
81815,10515,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Benoxacor,0.01,
81816,10524,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Benzalkonium chloride - C12,0.01,
81817,10525,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Aldicarb sulfone,0.01,
81818,10527,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Aldicarb sulfoxide,0.01,
81819,10531,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Ametoctradine,0.01,
81820,10532,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Benzalkonium chloride - C18,0.01,
81821,10537,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Aminocarb,0.01,
81822,10566,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Chlorobenzuron,0.01,
81823,10577,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Bupirimat,0.01,
81824,10581,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Butachlor,0.01,
81825,10607,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Carbofuran,0.01,
81826,10618,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Carboxin,0.01,
81827,10619,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Chlozolinate,0.01,
81828,10620,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Carboxyl sulfoxide,0.01,
81829,10634,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Desmedipham,0.01,
81830,10635,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Clofentezine,0.01,
81831,10636,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Clomazone,0.01,
81832,10637,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Desmetryn,0.01,
81833,10664,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Diclofop-methyl,0.01,
81834,10671,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Dicrotophos,0.01,
81835,10695,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Demeton-S-methylsulfone,0.01,
81836,10703,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Endrin,0.01,
81837,10707,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Epoxiconazole,0.01,
81838,10715,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,"Dimethylphenylformamide, 2,4",0.01,
81839,10723,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Dimetilan,0.01,
81840,10724,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Ethoxyquin,0.01,
81841,10767,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Fenitrothion,0.01,
81842,10778,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Fluometuron,0.01,
81843,10798,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Fenthion,0.01,
81844,10802,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Fenthion oxon sulfone,0.01,
81845,10811,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Flutriafol,0.01,
81846,10822,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Flamprop-Methyl,0.01,
81847,10823,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Formetanate,0.01,
81848,10827,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Fosthiazate,0.01,
81849,10833,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Furathiocarb,0.01,
81850,10851,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Haloxyfop-2-ethoxyethyl,0.01,
81851,10876,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Ivermectin,0.01,
81852,10884,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Imidaclothiz,0.01,
81853,10885,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Lenacil,0.01,
81854,10896,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Ipconazole,0.01,
81855,10916,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Mepanipyrim,0.01,
81856,10917,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Mephosfolan,0.01,
81857,10921,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Meptyldinocap,0.01,
81858,10926,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Myclobutanil,0.01,
81859,10938,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Nitrofen,0.01,
81860,10958,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Methoxyfenocide,0.01,
81861,10971,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Metribuzin,0.01,
81862,11002,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Primisulfuron-methyl,0.01,
81863,11004,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Prochloraz,0.01,
81864,11005,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Pentachlorothioanisole,0.01,
81865,11006,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Procymidone,0.01,
81866,11007,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Profenofos,0.01,
81867,11008,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Penthiopy wheel,0.01,
81868,11013,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Prometryn,0.01,
81869,11023,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Propargite,0.01,
81870,11034,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Propoxur,0.01,
81871,11035,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Phosalon,0.01,
81872,11036,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Propoxycarbazone,0.01,
81873,11037,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Phosfolan,0.01,
81874,11044,1205,,0,<=,0.01,,,,green,1,perfect,0,,1765133244,1765133244,,mg/kg,Prosulfocarb,0.01,
