id,name,parametertype_id,spec_id,text,column,operator,value,linker,operator2,value2,color,show,DDF_type,inverse,regex_filter,u_created,u_modified,translations,DDF_unit,DDF_target_value,DDF_custom_color
237129,Imazalil,10878,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237130,Kresoxim-methyl,10879,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237131,Indaziflam,10886,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237132,Lufenuron,10893,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237133,Ioxynil,10894,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237134,Mefentrifluconazole,10910,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237135,Monocrotophos,10918,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237136,Metconazole,10933,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237137,Nitralin,10934,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237138,Methabenzthiazuron,10935,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237139,Methamidophos,10939,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237140,Methidathion,10941,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237141,Methiocarb sulfone,10945,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237142,Novaluron,10946,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237143,Methiocarb sulfoxide,10947,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237144,Methoprotryne,10951,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237145,Parathion ethyl,10977,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237146,Mirex,10979,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237147,Molinates,10981,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237148,Pentachloroanisole,10999,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237149,Profluralin,11009,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237150,Permethrin,11010,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237151,Propisochlorine,11032,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237152,Phosmet,11039,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237153,Picolinfen,11047,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237154,Piperophos,11058,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237155,Simazine,11066,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237156,Pyridaphenthione,11078,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237157,Sedaxan,11118,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237158,Trichlorfon,11133,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237159,Tolfenpyrad,11169,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237160,Tribufos,11181,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237161,Prochloraz metabolite BTS44595,11416,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237162,Prochloraz metabolite BTS44596,11417,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237163,Prothioconazole,11425,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237164,Chlorothalonil-4-hydroxy,11888,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237165,Benomyl,10513,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237166,Ametryn,10533,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237167,Azaconazole,10548,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237168,Biphenyl,10549,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237169,Azadirachtin,10550,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237170,Azamethiphos,10551,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237171,"Chlordan, Trans",10575,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237172,Buprofezin,10579,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237173,Butamifos,10585,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237174,Captan,10601,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237175,Chlorpyrifos-ethyl,10602,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237176,Chlorpyrifos-methyl,10604,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237177,Chloride ion,10613,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237178,Chlorantraniliprole,10622,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237179,Clethodim sulfone,10626,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237180,Coumaphos,10642,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237181,Dial,10643,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237182,Crotoxyphos,10645,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237183,Dichlorobenzamide,10657,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237184,Didecyldimethylammonium chloride - C8,10678,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237185,Cyromazine,10679,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237186,"DDD-p,p",10682,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237187,Diethofencarb,10683,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237188,Difenoconazole,10690,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237189,Diflufenican,10700,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237190,"Endrin, Keto",10705,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237191,Ethalfluralin,10711,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237192,"Dimethylphenylmethylformamidine, 2,4",10718,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237193,Diphenamide,10740,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237194,Diphenylamine,10742,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237195,Fenamidone,10743,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237196,Dipropetry,10744,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237197,Disulfoton,10746,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237198,Fenamiphos sulfone,10747,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237199,Disulfoton sulfone,10748,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237200,Fenchlorphos,10759,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237201,EPN,10760,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237202,EPTC,10761,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237203,Fenobucarb,10774,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237204,Fenpyroximate,10791,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237205,Flupyradifurone,10792,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237206,Flurenol butyl,10795,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237207,Fipronil sulfone,10819,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237208,Formothion,10825,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237209,Fluazinam,10830,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237210,Furalaxyl,10831,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237211,Fluazuron,10832,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237212,Flufenacet oxalate,10842,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237213,Heptachlor,10854,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237214,Isofenphos-methyl,10855,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237215,Isofetamide,10856,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237216,Isoprocarb,10858,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237217,Isopyrazam,10865,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237218,Isoxaben,10866,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237219,Linuron,10892,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237220,MGK-264,10895,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237221,Iprobenphos,10897,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237222,Malaoxon,10898,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237223,Mandestrobin,10901,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237224,Mefenpyr diethyl,10908,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237225,Isodrin,10915,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237226,Monuron,10922,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237227,Morphothion,10924,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237228,Metaflumi zone,10925,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237229,Metazachlor,10931,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237230,Octachlorostyrene,10950,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237231,Methoxychlorine,10955,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237232,Oxadiazone,10956,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237233,Metobromuron,10960,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237234,Oxathiapiproline,10961,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237235,Metolachlor/S-metolachlor,10962,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237236,Oxydemeton-methyl,10965,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237237,Metosulam,10966,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237238,Metrafenone,10969,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237239,Paraoxone ethyl,10972,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237240,Metsulfuron-methyl,10973,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237241,Mevinphos,10974,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237242,Paraoxon-methyl,10975,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237243,Parathion-methyl,10980,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237244,Pencycuron,10990,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237245,Pencycuron-PB-amine,10992,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237246,Pendimethalin,10994,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237247,Prallethrin,10997,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237248,Pentachloroaniline,10998,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237249,Pretilachlor,11000,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237250,Pethoxamide,11014,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237251,Phenothrin,11020,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237252,Phenthoate,11022,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237253,Propiconazole,11030,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237254,Phorate sulfone,11033,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237255,"Propoxycarbazone, 2-hydroxy",11038,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237256,Picoxystrobin,11049,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237257,Prothoat,11052,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237258,Pydiflumetofen,11053,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237259,Pyflubumide,11059,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237260,"Pyflubumide, -des(2-methyl-1oxopropyl)",11060,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237261,Pymetrozine,11062,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237262,Spirodiclofen,11074,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237263,Quizalofop-P-Tefuryl,11105,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237264,Tefluthrin,11117,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237265,Tetraconazole,11134,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237266,Trichloronate,11135,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237267,Tetradifone,11136,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237268,Tridemorph,11138,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237269,Trifloxysulfuron,11144,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237270,Thiabendazole,11145,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237271,Triflumizole,11146,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237272,Thiacloprid,11147,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237273,Triforin,11152,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237274,Uniconazole,11160,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237275,Thiophanate-methyl,11164,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237276,Vinclozolin,11165,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237277,Triazamate,11177,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237278,4-Bromophenylurea,10506,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237279,Benfluralin,10507,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237280,Acibenzolar-S-Methyl,10516,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237281,Bensulfuron-methyl,10517,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237282,Benthiavalicarb isopropyl,10519,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237283,Amidosulfuron,10536,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237284,Bromophos-ethyl,10567,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237285,Butocarboxim,10586,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237286,Chlorfenvinphos,10587,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237287,Butoxycarboxim,10588,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237288,Chlorfluazuron,10589,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237289,Buturon,10592,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237290,"Chloridazon, desphenyl-",10593,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237291,Butylate,10594,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237292,Chlormephos,10595,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237293,Carbaryl,10603,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237294,Carbendazim,10605,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237295,Chlorosulfuron,10606,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237296,"Carbofuran, 3-hydroxy-",10609,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237297,Carbophenothione ethyl,10611,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237298,Carbosulfan,10616,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237299,Chromafenocide,10621,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237300,Criminologist,10644,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237301,Diazinon,10646,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237302,Dichlofluanid,10655,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237303,Cyazofamide,10656,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237304,Cyfluthrin,10667,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237305,Dicofol,10668,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237306,Cymoxanil,10669,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237307,Cypermethrin,10670,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237308,Demeton-S-Methyl,10693,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237309,Diflovidazine,10694,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237310,Dimefuron,10704,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237311,Dimethylaminosulfotoluidide,10712,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237312,"Ethofumesate, 2-keto/open ring 2-keto",10720,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237313,Dimethylvinphos,10721,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237314,Etoxazole,10730,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237315,Dinotefuran,10733,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237316,Etrimfos,10734,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237317,Famoxadone,10741,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237318,Fenarimol,10751,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237319,Ditalimfos,10752,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237320,Fenazaquin,10753,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237321,Edifenphos,10764,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237322,Endosulfan-alpha,10768,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237323,Fenpiclonil,10779,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237324,Fluopicolide,10780,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237325,Fenpropidin,10785,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237326,Fluoroglycofen-ethyl,10786,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237327,Fensulfothion,10796,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237328,Flurprimidol,10803,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237329,Flusilazole,10805,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237330,Fluthiacet methyl,10807,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237331,Fenthion sulfoxide,10808,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237332,Flutolanil,10809,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237333,Fenuron,10810,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237334,Fluxametamide,10813,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237335,Fipronil sulphide,10817,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237336,Foramsulfuron,10820,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237337,Flazasulfuron,10824,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237338,Flubendiamide,10834,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237339,Genit,10835,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237340,Fluchloralin,10836,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237341,HCH-alpha,10837,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237342,Halfenprox,10843,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237343,"Heptachlor epoxide, trans",10859,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237344,Isoprothiolane,10861,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237345,"Isoxaflutole, diketonitrile-",10872,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237346,Icaridine,10875,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237347,Lactofen,10880,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237348,Imibenconazole,10881,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237349,Lambda-cyhalothrin,10882,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
